stable_native_unit_key,actor_key,posture_label,posture_decision,posture_label_display,posture_label_source,source_type,source_video_key,video_key,recording_date,native_start_frame,native_end_frame,split_role,outer_fold_id,model_split_role,split_eligibility_status_tokens,behavior_label,sampling_stratum,reviewed_snapshot,reviewed_snapshot_sha,split_hash,review_session,review_status,reviewer,decision_timestamp,technical_exclusion_reason,media_binding_status,media_binding_path,snapshot_binding_status,split_binding_status,usable_for_posture_supervision,posture_valid_mask,behavior_model_eligible_for_matched_ablation
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000146|track_id=tracklet_00001075|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000146|track_id=tracklet_00001075,lying,lying,lying,human_review,legacy_recovered,pigs031219/000146,pigs031219/000146,031219,16,31,train,FOLD_4,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:03:52+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs031219\000146\burst_color_36f179f3_833\ID_3\f000016.jpg,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=7|anchor=360,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=7,lying,lying,lying,human_review,cvat_tracking_xml,Pigs281119_000085_30fps,Pigs281119_000085_30fps,281119,360,365,validation,FOLD_3,validation,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:03:53+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs281119_000085_30fps.mp4,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000111|track_id=tracklet_00001715|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000111|track_id=tracklet_00001715,lying,lying,lying,human_review,legacy_recovered,pigs281119/000111,pigs281119/000111,281119,246,261,validation,FOLD_3,validation,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:03:55+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs281119\000111\burst_color_52bae70d_8500\ID_6\f000246.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000125|track_id=tracklet_00001673|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000125|track_id=tracklet_00001673,lying,lying,lying,human_review,legacy_recovered,pigs031219/000125,pigs031219/000125,031219,0,15,train,FOLD_4,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:03:56+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs031219\000125\burst_color_4ff89bce_300\ID_5\f000000.jpg,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000231|video=Pigs291119_000231|track_id=0|anchor=1170,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000231|video=Pigs291119_000231|track_id=0,lying,lying,lying,human_review,cvat_tracking_xml,Pigs291119_000231,Pigs291119_000231,291119,1170,1175,train,FOLD_1,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:03:57+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000231_30fps.mp4,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000039|track_id=tracklet_00002568|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000039|track_id=tracklet_00002568,lying,lying,lying,human_review,legacy_recovered,pigs151119/000039,pigs151119/000039,151119,5,20,train,FOLD_4,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:03:58+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs151119\000039\burst_color_7cefcc37_467\ID_5\f000005.jpg,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=0|anchor=390,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=0,lying,lying,lying,human_review,cvat_tracking_xml,Pigs291119_000233,Pigs291119_000233,291119,390,395,train,FOLD_1,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:03:59+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000233_30fps.mp4,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000231|video=Pigs291119_000231|track_id=0|anchor=1122,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000231|video=Pigs291119_000231|track_id=0,lying,lying,lying,human_review,cvat_tracking_xml,Pigs291119_000231,Pigs291119_000231,291119,1122,1127,train,FOLD_1,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:04:00+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000231_30fps.mp4,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000231|video=Pigs291119_000231|track_id=0|anchor=474,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000231|video=Pigs291119_000231|track_id=0,lying,lying,lying,human_review,cvat_tracking_xml,Pigs291119_000231,Pigs291119_000231,291119,474,479,train,FOLD_1,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:08:30+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000231_30fps.mp4,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000146|track_id=tracklet_00001019|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000146|track_id=tracklet_00001019,lying,lying,lying,human_review,legacy_recovered,pigs281119/000146,pigs281119/000146,281119,0,15,validation,FOLD_3,validation,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:08:31+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs281119\000146\burst_color_34db6716_33\ID_4\f000000.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000231|track_id=tracklet_00001361|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000231|track_id=tracklet_00001361,lying,lying,lying,human_review,legacy_recovered,pigs041219/000231,pigs041219/000231,041219,2,17,train,FOLD_4,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:08:32+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs041219\000231\burst_color_42b57533_367\ID_2\f000002.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000027|track_id=tracklet_00000554|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000027|track_id=tracklet_00000554,lying,lying,lying,human_review,legacy_recovered,pigs151119/000027,pigs151119/000027,151119,4,19,train,FOLD_4,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:08:33+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs151119\000027\burst_color_215a1a4f_433\ID_6\f000004.jpg,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=5|anchor=84,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=5,sitting,sitting,sitting,human_review,cvat_tracking_xml,Pigs281119_000085_30fps,Pigs281119_000085_30fps,281119,84,89,validation,FOLD_3,validation,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:08:35+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs281119_000085_30fps.mp4,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=0|anchor=564,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=0,lying,lying,lying,human_review,cvat_tracking_xml,Pigs291119_000233,Pigs291119_000233,291119,564,569,train,FOLD_1,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:08:37+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000233_30fps.mp4,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000037|track_id=tracklet_00003897|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000037|track_id=tracklet_00003897,lying,lying,lying,human_review,legacy_recovered,pigs271119/000037,pigs271119/000037,271119,598,613,train,FOLD_4,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:08:38+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs271119\000037\burst_color_cfe9b0cd_20233\ID_3\f000598.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000174|track_id=tracklet_00004210|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000174|track_id=tracklet_00004210,lying,lying,lying,human_review,legacy_recovered,pigs031219/000174,pigs031219/000174,031219,0,15,train,FOLD_4,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:08:39+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs031219\000174\burst_color_e6e5ed96_200\ID_1\f000000.jpg,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=3|anchor=360,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=3,lying,lying,lying,human_review,cvat_tracking_xml,Pigs291119_000226_30fps,Pigs291119_000226_30fps,291119,360,365,train,FOLD_1,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:08:40+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000226_30fps.mp4,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000193|track_id=tracklet_00003399|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000193|track_id=tracklet_00003399,lying,lying,lying,human_review,legacy_recovered,pigs041219/000193,pigs041219/000193,041219,0,15,train,FOLD_4,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:08:40+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs041219\000193\burst_color_ad597fe6_167\ID_7\f000000.jpg,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=0|anchor=912,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=0,lying,lying,lying,human_review,cvat_tracking_xml,Pigs291119_000233,Pigs291119_000233,291119,912,917,exclude|train,FOLD_1,train,exclude,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:08:42+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000233_30fps.mp4,PASS,PASS,True,True,False
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=6|anchor=1548,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=6,lying,lying,lying,human_review,cvat_tracking_xml,Pigs291119_000226_30fps,Pigs291119_000226_30fps,291119,1548,1553,train,FOLD_1,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:08:44+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000226_30fps.mp4,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000293|track_id=tracklet_00001761|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000293|track_id=tracklet_00001761,lying,lying,lying,human_review,legacy_recovered,pigs041219/000293,pigs041219/000293,041219,7,22,train,FOLD_4,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:08:45+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs041219\000293\burst_color_5620145e_533\ID_6\f000007.jpg,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=6|anchor=1680,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=6,lying,lying,lying,human_review,cvat_tracking_xml,Pigs291119_000226_30fps,Pigs291119_000226_30fps,291119,1680,1685,train,FOLD_1,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:08:46+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000226_30fps.mp4,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=6|anchor=1590,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=6,lying,lying,lying,human_review,cvat_tracking_xml,Pigs291119_000226_30fps,Pigs291119_000226_30fps,291119,1590,1595,train,FOLD_1,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:08:48+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000226_30fps.mp4,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=3|anchor=630,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=3,lying,lying,lying,human_review,cvat_tracking_xml,Pigs291119_000226_30fps,Pigs291119_000226_30fps,291119,630,635,train,FOLD_1,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:08:49+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000226_30fps.mp4,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000262|track_id=tracklet_00003435|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000262|track_id=tracklet_00003435,lying,lying,lying,human_review,legacy_recovered,pigs041219/000262,pigs041219/000262,041219,0,15,train,FOLD_4,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:08:50+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs041219\000262\burst_color_b01942d2_300\ID_3\f000000.jpg,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=6|anchor=1518,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=6,lying,lying,lying,human_review,cvat_tracking_xml,Pigs291119_000226_30fps,Pigs291119_000226_30fps,291119,1518,1523,train,FOLD_1,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:08:50+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000226_30fps.mp4,PASS,PASS,True,True,True
