method_id,parameter,operation_controlled,unit,meaningful_range,effective_value,selection_basis,value_provenance,data_visible_at_selection,selected_before_or_after_metric_inspection,selection_scope,scientific_effects,sensitivity_study,frozen_status,scientific_rationale,rationale_status,evidence_class,support_class,per_video_parameter
B1_CURRENT_STANDARD_V2_20260728,lost_track_fast_motion_max_center_jump,lifecycle,unitless,source-defined numeric domain,0.42,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,lifecycle,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,lost_track_fast_motion_min_center_jump,lifecycle,unitless,source-defined numeric domain,0.06,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,lifecycle,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,lost_track_fast_motion_owner_grace,lifecycle|identity_repair,count,source-defined integer domain,3,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,lifecycle|identity_repair,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,lost_track_fast_motion_owner_max_gap,lifecycle|identity_repair,unitless,source-defined numeric domain,0.14,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,lifecycle|identity_repair,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,lost_track_raw_owner_transfer_appearance_threshold,association|lifecycle|identity_repair,unitless,source-defined numeric domain,0.25,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,association|lifecycle|identity_repair,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,lost_track_raw_owner_transfer_min_appearance_gain,association|lifecycle|identity_repair,unitless,source-defined numeric domain,0.05,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,association|lifecycle|identity_repair,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,lost_track_raw_owner_transfer_min_center_gain,lifecycle|identity_repair,unitless,source-defined numeric domain,0.04,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,lifecycle|identity_repair,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,lost_track_reacquire_different_raw_owner_guard,lifecycle|identity_repair,boolean,"{false,true}",true,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,lifecycle|identity_repair,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,lost_track_reacquire_guard,lifecycle,boolean,"{false,true}",true,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,lifecycle,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,lost_track_reacquire_max_center_jump,lifecycle,unitless,source-defined numeric domain,0.22,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,lifecycle,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,lost_track_reacquire_non_same_raw_distance_guard,lifecycle,boolean,"{false,true}",false,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,lifecycle,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,lost_track_reacquire_raw_owner_guard,lifecycle|identity_repair,boolean,"{false,true}",true,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,lifecycle|identity_repair,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,lost_track_reacquire_same_raw_appearance_bypass,association|lifecycle,boolean,"{false,true}",true,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,association|lifecycle,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,lost_track_reacquire_same_raw_appearance_threshold,association|lifecycle,unitless,source-defined numeric domain,0.25,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,association|lifecycle,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,lost_track_reacquire_same_raw_distance_guard,lifecycle,boolean,"{false,true}",true,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,lifecycle,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,lost_track_reacquire_same_raw_max_center_jump,lifecycle,unitless,source-defined numeric domain,0.34,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,lifecycle,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,lost_track_reacquire_same_raw_owner_guard,lifecycle|identity_repair,boolean,"{false,true}",true,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,lifecycle|identity_repair,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,lost_track_reid_appearance_threshold,association|lifecycle,unitless,source-defined numeric domain,0.25,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,association|lifecycle,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,low_conf_max_box_jump_scale,bbox_geometry,unitless,source-defined numeric domain,2.0,PREDECLARED_DEVELOPMENT_SELECTION,src/pig_behavior/tracking/profiles/hybrid_bytetrack.py sha256=b3c63faffa705915e2e9e9b7823068af229ceedd9b263a68579e7d7b384500e6,13-video development evidence,frozen before authority execution; earlier development data visible,global profile; not per-video,bbox_geometry,authority/ablation record may exist; not universal,YES,Profile override frozen by a development authority before its authority run.,SUFFICIENT_WITH_DEVELOPMENT_SCOPE_LIMITATION,BOUND_BY_EFFECTIVE_CONFIG,FULLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,low_conf_max_center_jump,engineering_or_indirect,unitless,source-defined numeric domain,0.1,PREDECLARED_DEVELOPMENT_SELECTION,src/pig_behavior/tracking/profiles/hybrid_bytetrack.py sha256=b3c63faffa705915e2e9e9b7823068af229ceedd9b263a68579e7d7b384500e6,13-video development evidence,frozen before authority execution; earlier development data visible,global profile; not per-video,engineering_or_indirect,authority/ablation record may exist; not universal,YES,Profile override frozen by a development authority before its authority run.,SUFFICIENT_WITH_DEVELOPMENT_SCOPE_LIMITATION,BOUND_BY_EFFECTIVE_CONFIG,FULLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,low_conf_min_iou,association,unitless ratio,"[0,1] unless source contract states otherwise",0.01,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,association,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,low_conf_motion_gate,engineering_or_indirect,boolean,"{false,true}",true,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,engineering_or_indirect,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,low_conf_smooth_alpha,bbox_geometry|evaluator_only,unitless,source-defined numeric domain,0.35,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,bbox_geometry|evaluator_only,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,mark_interpolated_review,engineering_or_indirect,boolean,"{false,true}",true,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,engineering_or_indirect,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,mask_input_frame,detection|runtime,boolean,"{false,true}",true,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,detection|runtime,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,mask_iou_max_missed,detection|association|lifecycle,unitless ratio,"[0,1] unless source contract states otherwise",10,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,detection|association|lifecycle,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,mask_iou_min_area,detection|association,unitless ratio,"[0,1] unless source contract states otherwise",64,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,detection|association,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,mask_path,detection,categorical/path,source-defined allowed values,"""C:\\Users\\ironh\\Downloads\\PIG_Behavior_Project\\.codex_tmp\\worktrees\\tracking_scientific_grounding_authority\\data\\annotations\\scene\\mask.png""",DATA_SCHEMA_CONSTRAINT,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,detection,not established,YES,Bound to the repository data/cache/export schema.,SUFFICIENT,BOUND_BY_SOURCE_CODE,FULLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,match_cost_threshold,association,unitless,source-defined numeric domain,0.78,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,association,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,max_box_scale_change_after_gap,bbox_geometry,unitless,source-defined numeric domain,0.75,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,bbox_geometry,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,max_box_scale_change_per_frame,bbox_geometry|runtime,frames,non-negative integer unless sentinel documented,0.25,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,bbox_geometry|runtime,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,max_frames,runtime,frames,non-negative integer unless sentinel documented,null,HARDWARE_OR_RUNTIME_CONSTRAINT,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,runtime,not established,YES,Execution/safety constraint rather than a quality claim.,SUFFICIENT,BOUND_BY_SOURCE_CODE,FULLY_GROUNDED,NO
B1_CURRENT_STANDARD_V2_20260728,max_interpolation_gap,engineering_or_indirect,count,source-defined integer domain,30,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,engineering_or_indirect,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
