posture_review_item_id,native_temporal_unit_key,source_type,dataset_id,video_key,source_video_key,object_track_key,pig_id,track_id,recording_date,outer_fold_id,split_role,unit_start_frame,unit_end_frame,label_window_start,label_window_end,observed_frame_start,observed_frame_end
posture_review_0000190,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=7|anchor=342,cvat_tracking_xml,cvat_tracking_Pigs281119_000085_30fps,Pigs281119_000085_30fps,Pigs281119_000085_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=7,ID_1,7,281119,FOLD_3,validation,342,347,342,347,342,347
posture_review_0000191,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000332|track_id=tracklet_00004316|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs051219/000332,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000332|track_id=tracklet_00004316,ID_6,tracklet_00004316,051219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000192,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000150|track_id=tracklet_00001870|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs031219/000150,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000150|track_id=tracklet_00001870,ID_8,tracklet_00001870,031219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000193,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000147|track_id=tracklet_00001641|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs031219/000147,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000147|track_id=tracklet_00001641,ID_4,tracklet_00001641,031219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000194,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000200|track_id=tracklet_00001782|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs041219/000200,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000200|track_id=tracklet_00001782,ID_3,tracklet_00001782,041219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000195,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000322|track_id=tracklet_00002274|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs081119/000322,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000322|track_id=tracklet_00002274,ID_2,tracklet_00002274,081119,FOLD_4,train,0,15,0,15,0,15
posture_review_0000196,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000162|track_id=tracklet_00001336|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs031219/000162,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000162|track_id=tracklet_00001336,ID_8,tracklet_00001336,031219,FOLD_4,train,7,22,7,22,7,22
posture_review_0000197,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=5|anchor=126,cvat_tracking_xml,cvat_tracking_Pigs281119_000085_30fps,Pigs281119_000085_30fps,Pigs281119_000085_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=5,ID_3,5,281119,FOLD_3,validation,126,131,126,131,126,131
posture_review_0000198,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000161|track_id=tracklet_00001025|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs031219/000161,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000161|track_id=tracklet_00001025,ID_2,tracklet_00001025,031219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000199,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000190|track_id=tracklet_00004277|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs041219/000190,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000190|track_id=tracklet_00004277,ID_8,tracklet_00004277,041219,FOLD_4,train,17,32,17,32,17,32
posture_review_0000200,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000137|track_id=tracklet_00002240|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs031219/000137,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000137|track_id=tracklet_00002240,ID_8,tracklet_00002240,031219,FOLD_4,train,3,18,3,18,3,18
posture_review_0000201,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=0|anchor=162,cvat_tracking_xml,cvat_tracking_Pigs281119_000085_30fps,Pigs281119_000085_30fps,Pigs281119_000085_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=0,ID_8,0,281119,FOLD_3,validation,162,167,162,167,162,167
posture_review_0000202,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=7|anchor=1110,cvat_tracking_xml,cvat_tracking_pigs301119_000328,pigs301119_000328,pigs301119_000328,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=7,ID_1,7,301119,FOLD_2,train,1110,1115,1110,1115,1110,1115
posture_review_0000203,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=1|anchor=1632,cvat_tracking_xml,cvat_tracking_Pigs281119_000085_30fps,Pigs281119_000085_30fps,Pigs281119_000085_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=1,ID_7,1,281119,FOLD_3,validation,1632,1637,1632,1637,1632,1637
posture_review_0000204,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=1|anchor=348,cvat_tracking_xml,cvat_tracking_pigs301119_000329,pigs301119_000329,pigs301119_000329,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=1,ID_7,1,301119,FOLD_2,train,348,353,348,353,348,353
posture_review_0000205,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=2|anchor=264,cvat_tracking_xml,cvat_tracking_pigs301119_000327,pigs301119_000327,pigs301119_000327,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=2,ID_3,2,301119,FOLD_2,exclude|train,264,269,264,269,264,269
posture_review_0000206,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=1|anchor=1224,cvat_tracking_xml,cvat_tracking_Pigs281119_000085_30fps,Pigs281119_000085_30fps,Pigs281119_000085_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=1,ID_7,1,281119,FOLD_3,validation,1224,1229,1224,1229,1224,1229
posture_review_0000207,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=3|anchor=1176,cvat_tracking_xml,cvat_tracking_Pigs281119_000085_30fps,Pigs281119_000085_30fps,Pigs281119_000085_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=3,ID_5,3,281119,FOLD_3,validation,1176,1181,1176,1181,1176,1181
posture_review_0000208,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=7|anchor=30,cvat_tracking_xml,cvat_tracking_Pigs281119_000085_30fps,Pigs281119_000085_30fps,Pigs281119_000085_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=7,ID_1,7,281119,FOLD_3,validation,30,35,30,35,30,35
posture_review_0000209,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=2|anchor=1566,cvat_tracking_xml,cvat_tracking_pigs301119_000329,pigs301119_000329,pigs301119_000329,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=2,ID_6,2,301119,FOLD_2,train,1566,1571,1566,1571,1566,1571
posture_review_0000210,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=7|anchor=774,cvat_tracking_xml,cvat_tracking_pigs301119_000328,pigs301119_000328,pigs301119_000328,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=7,ID_1,7,301119,FOLD_2,train,774,779,774,779,774,779
posture_review_0000211,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=0|anchor=1590,cvat_tracking_xml,cvat_tracking_Pigs281119_000085_30fps,Pigs281119_000085_30fps,Pigs281119_000085_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=0,ID_8,0,281119,FOLD_3,validation,1590,1595,1590,1595,1590,1595
posture_review_0000212,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=7|anchor=870,cvat_tracking_xml,cvat_tracking_pigs301119_000328,pigs301119_000328,pigs301119_000328,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=7,ID_1,7,301119,FOLD_2,train,870,875,870,875,870,875
posture_review_0000213,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=6|anchor=18,cvat_tracking_xml,cvat_tracking_pigs301119_000329,pigs301119_000329,pigs301119_000329,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=6,ID_2,6,301119,FOLD_2,train,18,23,18,23,18,23
posture_review_0000214,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=7|anchor=468,cvat_tracking_xml,cvat_tracking_pigs301119_000328,pigs301119_000328,pigs301119_000328,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=7,ID_1,7,301119,FOLD_2,train,468,473,468,473,468,473
posture_review_0000215,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=2|anchor=1548,cvat_tracking_xml,cvat_tracking_pigs301119_000329,pigs301119_000329,pigs301119_000329,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=2,ID_6,2,301119,FOLD_2,train,1548,1553,1548,1553,1548,1553
posture_review_0000216,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=5|anchor=462,cvat_tracking_xml,cvat_tracking_pigs301119_000329,pigs301119_000329,pigs301119_000329,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=5,ID_3,5,301119,FOLD_2,train,462,467,462,467,462,467
posture_review_0000217,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=3|anchor=1074,cvat_tracking_xml,cvat_tracking_Pigs281119_000085_30fps,Pigs281119_000085_30fps,Pigs281119_000085_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=3,ID_5,3,281119,FOLD_3,validation,1074,1079,1074,1079,1074,1079
posture_review_0000218,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=6|anchor=36,cvat_tracking_xml,cvat_tracking_pigs301119_000328,pigs301119_000328,pigs301119_000328,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=6,ID_2,6,301119,FOLD_2,train,36,41,36,41,36,41
posture_review_0000219,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=1|anchor=1698,cvat_tracking_xml,cvat_tracking_Pigs281119_000085_30fps,Pigs281119_000085_30fps,Pigs281119_000085_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=1,ID_7,1,281119,FOLD_3,validation,1698,1703,1698,1703,1698,1703
posture_review_0000220,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=6|anchor=30,cvat_tracking_xml,cvat_tracking_pigs301119_000327,pigs301119_000327,pigs301119_000327,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=6,ID_7,6,301119,FOLD_2,train,30,35,30,35,30,35
posture_review_0000221,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=1|anchor=318,cvat_tracking_xml,cvat_tracking_Pigs281119_000085_30fps,Pigs281119_000085_30fps,Pigs281119_000085_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=1,ID_7,1,281119,FOLD_3,validation,318,323,318,323,318,323
posture_review_0000222,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=5|anchor=1230,cvat_tracking_xml,cvat_tracking_pigs301119_000328,pigs301119_000328,pigs301119_000328,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=5,ID_3,5,301119,FOLD_2,train,1230,1235,1230,1235,1230,1235
posture_review_0000223,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=0|anchor=102,cvat_tracking_xml,cvat_tracking_Pigs281119_000085_30fps,Pigs281119_000085_30fps,Pigs281119_000085_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=0,ID_8,0,281119,FOLD_3,validation,102,107,102,107,102,107
posture_review_0000224,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=2|anchor=0,cvat_tracking_xml,cvat_tracking_pigs301119_000327,pigs301119_000327,pigs301119_000327,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=2,ID_3,2,301119,FOLD_2,train,0,5,0,5,0,5
posture_review_0000225,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=7|anchor=1218,cvat_tracking_xml,cvat_tracking_pigs301119_000328,pigs301119_000328,pigs301119_000328,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=7,ID_1,7,301119,FOLD_2,train,1218,1223,1218,1223,1218,1223
posture_review_0000226,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=0|anchor=1608,cvat_tracking_xml,cvat_tracking_pigs301119_000327,pigs301119_000327,pigs301119_000327,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=0,ID_1,0,301119,FOLD_2,train,1608,1613,1608,1613,1608,1613
posture_review_0000227,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=3|anchor=828,cvat_tracking_xml,cvat_tracking_pigs301119_000329,pigs301119_000329,pigs301119_000329,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=3,ID_5,3,301119,FOLD_2,train,828,833,828,833,828,833
posture_review_0000228,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=0|anchor=354,cvat_tracking_xml,cvat_tracking_Pigs281119_000085_30fps,Pigs281119_000085_30fps,Pigs281119_000085_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=0,ID_8,0,281119,FOLD_3,validation,354,359,354,359,354,359
posture_review_0000229,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=7|anchor=1050,cvat_tracking_xml,cvat_tracking_pigs301119_000327,pigs301119_000327,pigs301119_000327,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=7,ID_8,7,301119,FOLD_2,train,1050,1055,1050,1055,1050,1055
posture_review_0000230,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=0|anchor=1584,cvat_tracking_xml,cvat_tracking_pigs301119_000327,pigs301119_000327,pigs301119_000327,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=0,ID_1,0,301119,FOLD_2,train,1584,1589,1584,1589,1584,1589
posture_review_0000231,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=7|anchor=402,cvat_tracking_xml,cvat_tracking_pigs301119_000328,pigs301119_000328,pigs301119_000328,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=7,ID_1,7,301119,FOLD_2,train,402,407,402,407,402,407
posture_review_0000232,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=6|anchor=270,cvat_tracking_xml,cvat_tracking_pigs301119_000328,pigs301119_000328,pigs301119_000328,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=6,ID_2,6,301119,FOLD_2,train,270,275,270,275,270,275
posture_review_0000233,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=2|anchor=1494,cvat_tracking_xml,cvat_tracking_pigs301119_000329,pigs301119_000329,pigs301119_000329,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=2,ID_6,2,301119,FOLD_2,train,1494,1499,1494,1499,1494,1499
posture_review_0000234,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=3|anchor=924,cvat_tracking_xml,cvat_tracking_Pigs281119_000085_30fps,Pigs281119_000085_30fps,Pigs281119_000085_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=3,ID_5,3,281119,FOLD_3,validation,924,929,924,929,924,929
posture_review_0000235,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=7|anchor=642,cvat_tracking_xml,cvat_tracking_pigs301119_000328,pigs301119_000328,pigs301119_000328,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=7,ID_1,7,301119,FOLD_2,train,642,647,642,647,642,647
posture_review_0000236,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=3|anchor=1020,cvat_tracking_xml,cvat_tracking_pigs301119_000329,pigs301119_000329,pigs301119_000329,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=3,ID_5,3,301119,FOLD_2,train,1020,1025,1020,1025,1020,1025
posture_review_0000237,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=5|anchor=588,cvat_tracking_xml,cvat_tracking_pigs301119_000329,pigs301119_000329,pigs301119_000329,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=5,ID_3,5,301119,FOLD_2,train,588,593,588,593,588,593
posture_review_0000238,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=7|anchor=1566,cvat_tracking_xml,cvat_tracking_pigs301119_000328,pigs301119_000328,pigs301119_000328,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=7,ID_1,7,301119,FOLD_2,train,1566,1571,1566,1571,1566,1571
